,tweet_id,date,source,time,ratings_ratio,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,p1_dog,p2_dog,p3_dog,retweet_count,favorite_count,dog_species
233,826476773533745153,2017-01-31,Twitter for iPhone,17:06:32,1.2,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12,10,Pilot,doggo,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1.0,True,True,True,4821,20275,Tibetan_Mastiff
234,826115272272650244,2017-01-30,Twitter for iPhone,17:10:04,1.3,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13,10,Ike,None,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1.0,False,True,True,3599,17299,Golden_Retriever
235,825876512159186944,2017-01-30,Twitter for iPhone,01:21:19,1.1,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11,10,Mo,None,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1.0,False,False,False,2146,11525,
236,825829644528148480,2017-01-29,Twitter for iPhone,22:15:05,1.2,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12,10,Toby,None,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2.0,True,True,True,2848,14025,Golden_Retriever
237,825147591692263424,2017-01-28,Twitter for iPhone,01:04:51,1.3,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13,10,Sweet,None,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1.0,True,True,True,5244,20181,Pomeranian
238,825026590719483904,2017-01-27,Twitter for iPhone,17:04:02,1.2,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc","https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12,10,Pablo,None,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2.0,True,True,True,1483,7020,Siberian_Husky
239,824775126675836928,2017-01-27,Twitter for iPhone,00:24:48,1.2,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12,10,Scooter,None,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1.0,True,True,True,4069,16508,Malinois
240,824663926340194305,2017-01-26,Twitter for iPhone,17:02:56,1.3,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13,10,Wilson,None,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1.0,True,True,True,1993,11113,Golden_Retriever
241,824297048279236611,2017-01-25,Twitter for iPhone,16:45:05,1.1,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",11,10,Nala,None,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2.0,False,False,False,4463,16625,
242,823939628516474880,2017-01-24,Twitter for iPhone,17:04:50,1.2,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12,10,Cash,None,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1.0,True,True,True,3123,11755,Curly-Coated_Retriever
243,823699002998870016,2017-01-24,Twitter for iPhone,01:08:40,1.2,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12,10,Winston,None,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1.0,True,False,True,2772,13826,Snorkel
244,823581115634085888,2017-01-23,Twitter for iPhone,17:20:14,1.1,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,https://twitter.com/dog_rates/status/823581115634085888/photo/1,11,10,Crawford,None,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1.0,False,True,True,3031,14376,German_Shepherd
245,823322678127919110,2017-01-23,Twitter for iPhone,00:13:17,1.1,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",11,10,Wyatt,None,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2.0,False,True,True,4637,17437,Chihuahua
246,822975315408461824,2017-01-22,Twitter for iPhone,01:12:59,1.2,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12,10,Albus,None,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1.0,False,False,True,3958,19139,Tub
247,822859134160621569,2017-01-21,Twitter for iPhone,17:31:20,1.2,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12,10,Hobbes,None,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1.0,True,True,True,2622,14576,Chihuahua
248,822489057087389700,2017-01-20,Twitter for iPhone,17:00:46,1.3,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,Paisley,None,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1.0,True,True,True,7390,20083,Malamute
249,822462944365645825,2017-01-20,Twitter for iPhone,15:17:01,1.4,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14,10,Gabe,None,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3.0,True,True,True,17209,31800,Samoyed
250,821886076407029760,2017-01-19,Twitter for iPhone,01:04:45,1.3,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13,10,Jimison,None,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1.0,True,True,True,2692,12582,Cocker_Spaniel
251,821765923262631936,2017-01-18,Twitter for iPhone,17:07:18,1.3,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13,10,Duchess,doggo,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1.0,True,True,True,1899,9317,Labrador_Retriever
252,821522889702862852,2017-01-18,Twitter for iPhone,01:01:34,1.3,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13,10,Harlso,None,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1.0,True,True,True,2030,8871,Black-And-Tan_Coonhound
253,821407182352777218,2017-01-17,Twitter for iPhone,17:21:47,1.4,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,https://twitter.com/dog_rates/status/821407182352777218/video/1,14,10,Sundance,doggo,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1.0,True,True,True,5053,13075,Vizsla
254,821149554670182400,2017-01-17,Twitter for iPhone,00:18:04,1.2,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,https://twitter.com/dog_rates/status/821149554670182400/video/1,12,10,Luca,None,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1.0,True,True,True,2320,9718,Malinois
255,821044531881721856,2017-01-16,Twitter for iPhone,17:20:45,1.2,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12,10,Flash,None,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1.0,True,True,True,2636,14021,Airedale
256,820749716845686786,2017-01-15,Twitter for iPhone,21:49:15,1.3,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13,10,Sunny,None,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2.0,True,True,True,11525,34984,Pekinese
257,819952236453363712,2017-01-13,Twitter for iPhone,17:00:21,1.3,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13,10,Oliver,None,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1.0,True,True,True,1369,5927,Staffordshire_Bullterrier
258,819711362133872643,2017-01-13,Twitter for iPhone,01:03:12,1.1,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11,10,Howie,None,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2.0,False,False,True,3604,14916,Toilet_Seat
259,819588359383371776,2017-01-12,Twitter for iPhone,16:54:26,1.3,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13,10,Jazzy,None,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1.0,True,True,True,2271,10606,Basenji
260,819347104292290561,2017-01-12,Twitter for iPhone,00:55:47,1.2,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12,10,Anna,None,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3.0,True,True,True,1383,8008,Black-And-Tan_Coonhound
261,819227688460238848,2017-01-11,Twitter for iPhone,17:01:16,1.2,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,Finn,None,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1.0,True,True,True,7733,25652,German_Shepherd
262,819006400881917954,2017-01-11,Twitter for iPhone,02:21:57,1.4,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14,10,Sunny,doggo,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4.0,False,False,False,21794,49960,
263,819004803107983360,2017-01-11,Twitter for iPhone,02:15:36,1.4,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,Bo,doggo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1.0,True,True,True,42228,95450,Toy_Poodle
264,818627210458333184,2017-01-10,Twitter for iPhone,01:15:10,1.3,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer,None,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1.0,True,True,False,8564,24597,Beagle
265,818614493328580609,2017-01-10,Twitter for iPhone,00:24:38,1.2,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,Bear,None,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4.0,True,True,True,2982,10971,Border_Terrier
266,818536468981415936,2017-01-09,Twitter for iPhone,19:14:36,1.1,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,Tom,None,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1.0,False,True,False,2873,12127,Welsh_Springer_Spaniel
267,818259473185828864,2017-01-09,Twitter for iPhone,00:53:55,1.2,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,Florence,None,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1.0,True,True,True,2621,12197,Toy_Poodle
268,818145370475810820,2017-01-08,Twitter for iPhone,17:20:31,1.1,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,Autumn,None,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1.0,True,True,True,3014,13671,Labrador_Retriever
269,817827839487737858,2017-01-07,Twitter for iPhone,20:18:46,1.3,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,Buddy,None,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1.0,True,True,True,31314,57622,Golden_Retriever
270,817777686764523521,2017-01-07,Twitter for iPhone,16:59:28,1.3,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,Dido,doggo,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1.0,True,True,True,3084,11901,Flat-Coated_Retriever
271,817536400337801217,2017-01-07,Twitter for iPhone,01:00:41,1.2,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,Eugene,None,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2.0,True,True,True,3505,13105,French_Bulldog
272,817423860136083457,2017-01-06,Twitter for iPhone,17:33:29,1.3,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,Ken,None,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1.0,False,True,True,17504,38260,Samoyed
273,817415592588222464,2017-01-06,Twitter for iPhone,17:00:38,1.1,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,Strudel,None,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1.0,True,True,True,1131,6267,Black-And-Tan_Coonhound
274,817171292965273600,2017-01-06,Twitter for iPhone,00:49:53,1.3,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,Tebow,None,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1.0,True,True,True,2326,9690,Irish_Setter
275,817056546584727552,2017-01-05,Twitter for iPhone,17:13:55,1.1,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,Chloe,None,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1.0,True,True,True,1927,9517,French_Bulldog
276,816816676327063552,2017-01-05,Twitter for iPhone,01:20:46,1.2,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,Timber,None,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1.0,True,True,True,2361,11071,Pembroke
277,816697700272001025,2017-01-04,Twitter for iPhone,17:27:59,1.2,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,Binky,None,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1.0,True,True,True,2545,10905,Pomeranian
278,816450570814898180,2017-01-04,Twitter for iPhone,01:05:59,1.3,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13,10,Moose,None,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1.0,False,False,False,9366,33961,
279,816336735214911488,2017-01-03,Twitter for iPhone,17:33:39,1.1,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,None,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1.0,True,True,True,2269,9564,Kuvasz
280,816091915477250048,2017-01-03,Twitter for iPhone,01:20:49,1.2,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,Comet,None,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3.0,True,True,True,2500,9927,Samoyed
281,815990720817401858,2017-01-02,Twitter for iPhone,18:38:42,1.1,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack,None,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1.0,True,True,True,1207,5545,Miniature_Pinscher
282,815736392542261248,2017-01-02,Twitter for iPhone,01:48:06,1.1,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi,None,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3.0,True,True,True,2625,10937,Cardigan
283,815639385530101762,2017-01-01,Twitter for iPhone,19:22:38,1.2,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,None,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1.0,True,True,True,1918,9161,Norwegian_Elkhound
284,814986499976527872,2016-12-31,Twitter for iPhone,00:08:17,1.1,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,None,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1.0,True,True,True,1505,8485,Boxer
285,814638523311648768,2016-12-30,Twitter for iPhone,01:05:33,1.2,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,None,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2.0,True,True,True,3130,12511,Kuvasz
286,814530161257443328,2016-12-29,Twitter for iPhone,17:54:58,1.2,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,None,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1.0,True,True,True,2156,9629,Toy_Poodle
287,814153002265309185,2016-12-28,Twitter for iPhone,16:56:16,1.2,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,None,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1.0,True,True,True,10080,32000,Labrador_Retriever
288,813910438903693312,2016-12-28,Twitter for iPhone,00:52:25,1.1,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,doggo,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1.0,True,True,True,2194,10342,Eskimo_Dog
289,813812741911748608,2016-12-27,Twitter for iPhone,18:24:12,1.4,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary,None,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1.0,True,True,True,16267,40402,Boston_Bull
290,813800681631023104,2016-12-27,Twitter for iPhone,17:36:16,1.2,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,None,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1.0,True,True,True,2060,9300,Siberian_Husky
291,813217897535406080,2016-12-26,Twitter for iPhone,03:00:30,1.3,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas,None,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1.0,True,True,True,8476,20783,Pomeranian
292,813172488309972993,2016-12-26,Twitter for iPhone,00:00:03,1.2,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,Eleanor,None,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1.0,False,True,True,2236,10384,Golden_Retriever
293,813157409116065792,2016-12-25,Twitter for iPhone,23:00:08,1.2,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,10,Layla,None,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2.0,False,True,True,2557,8588,Pembroke
294,813112105746448384,2016-12-25,Twitter for iPhone,20:00:07,1.2,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,Toby,None,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1.0,False,True,True,3225,11515,Pembroke
295,813096984823349248,2016-12-25,Twitter for iPhone,19:00:02,1.1,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1.0,True,True,True,4207,11694,Boston_Bull
296,813081950185472002,2016-12-25,Twitter for iPhone,18:00:17,1.1,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,Baron,None,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2.0,True,True,True,3220,10989,Kelpie
